pm2.5,DEWP,TEMP,PRES,Iws
21,-21,-1,1028,25.03
6,-21,-1,1029,29.95
8,-22,-2,1029,34.87
8,-22,-2,1030,39.79
8,-22,-3,1030,45.6
10,-22,-3,1031,51.41
9,-23,-4,1032,58.56
20,-23,-4,1033,65.71
14,-22,-3,1033,71.52
16,-24,-2,1032,77.33
14,-24,-1,1032,83.14
10,-26,0,1031,5.81
7,-26,0,1030,5.81
8,-22,0,1030,11.62
12,-22,0,1030,17.43
15,-23,-1,1030,24.58
8,-23,-1,1031,31.73
11,-22,-1,1032,38.88
18,-22,-2,1032,44.69
16,-21,-2,1033,50.5
11,-22,-2,1034,56.31
10,-21,-3,1035,61.23
11,-22,-3,1035,67.04
10,-22,-3,1035,72.85
10,-22,-3,1035,77.77
12,-22,-4,1035,82.69
12,-23,-4,1034,89.84
10,-23,-5,1034,95.65
10,-23,-5,1035,5.81
9,-22,-6,1036,9.83
9,-22,-5,1037,14.75
11,-22,-4,1037,19.67
12,-22,-4,1037,25.48
12,-22,-3,1037,5.81
12,-22,-3,1036,11.62
21,-24,-2,1036,4.92
18,-23,-2,1035,4.02
13,-23,-2,1035,7.15
18,-23,-2,1035,4.02
17,-23,-2,1035,4.92
19,-22,-3,1035,8.05
22,-21,-3,1036,11.18
20,-21,-5,1036,3.13
24,-21,-5,1036,8.05
19,-20,-5,1037,11.18
13,-21,-5,1038,4.02
17,-22,-5,1038,9.83
22,-22,-6,1038,14.75
16,-22,-6,1038,18.77
16,-22,-7,1037,22.79
11,-23,-8,1037,3.13
10,-22,-8,1037,7.15
9,-22,-9,1038,11.17
11,-23,-9,1038,14.3
14,-21,-9,1038,17.43
21,-22,-6,1038,4.02
26,-22,-5,1037,7.15
21,-22,-4,1036,3.13
19,-23,-3,1035,3.13
13,-23,-2,1034,3.13
13,-23,-1,1033,6.26
13,-23,-1,1032,1.79
13,-23,-1,1032,1.79
11,-23,-1,1031,3.58
19,-22,-3,1031,5.37
22,-21,-4,1032,0.89
50,-19,-5,1032,0.89
58,-18,-6,1032,1.34
60,-16,-8,1032,1.79
69,-18,-8,1032,0.89
108,-18,-8,1031,3.13
51,-18,-11,1031,6.26
54,-19,-8,1031,8.05
38,-19,-11,1030,11.18
27,-19,-10,1030,14.31
23,-19,-11,1030,16.1
27,-19,-11,1030,19.23
28,-19,-11,1030,21.02
24,-17,-10,1031,24.15
26,-17,-7,1031,0.89
23,-18,-5,1031,1.78
37,-18,-3,1030,1.79
46,-19,0,1029,0.89
49,-20,1,1028,1.79
53,-20,3,1027,1.79
57,-20,3,1026,3.13
51,-20,3,1026,7.15
64,-20,2,1026,11.17
100,-18,0,1026,15.19
113,-15,-1,1027,18.32
136,-15,0,1027,22.34
213,-15,-4,1027,0.89
259,-13,-5,1028,1.78
267,-13,-6,1028,2.67
351,-13,-7,1028,0.89
980,-14,-7,1029,0.89
NA,-14,-5,1029,3.13
599,-14,-6,1030,6.26
39,-14,-5,1030,10.28
7,-17,-3,1030,15.2
8,-17,-3,1031,4.02
7,-18,-4,1032,4.02
7,-20,-3,1033,8.94
7,-21,-3,1034,14.75
16,-22,-3,1035,20.56
19,-22,-3,1035,5.81
15,-23,-2,1035,4.92
21,-24,-2,1033,4.92
18,-23,-2,1033,9.84
16,-24,-2,1032,13.86
15,-24,-2,1032,17.88
16,-23,-2,1032,21.9
16,-23,-4,1033,23.69
21,-22,-5,1033,0.89
36,-23,-5,1035,1.79
51,-22,-8,1035,4.92
67,-21,-7,1036,8.05
46,-22,-8,1036,11.18
45,-21,-7,1036,4.02
27,-22,-7,1037,8.04
24,-22,-7,1036,12.96
18,-22,-8,1037,0.89
15,-22,-8,1036,1.78
17,-22,-9,1036,3.13
11,-22,-9,1036,7.15
16,-22,-10,1037,4.02
16,-21,-9,1037,7.15
39,-22,-6,1038,10.28
25,-23,-5,1038,12.07
17,-23,-4,1037,15.2
8,-23,-3,1036,16.99
11,-23,-1,1035,18.78
14,-23,0,1033,4.02
15,-26,0,1032,1.79
15,-26,0,1032,2.68
13,-26,0,1032,3.57
13,-23,-3,1033,1.79
26,-22,-4,1033,2.68
50,-21,-6,1034,0.89
73,-20,-9,1034,0.89
96,-20,-8,1034,0.89
116,-18,-10,1034,1.79
146,-17,-11,1034,4.92
113,-19,-10,1034,8.05
91,-19,-11,1034,11.18
70,-20,-12,1034,12.07
65,-18,-12,1033,0.45
51,-17,-13,1033,0.89
29,-20,-12,1033,4.02
30,-20,-12,1033,8.04
26,-18,-11,1033,9.83
26,-19,-7,1033,12.96
24,-20,-4,1032,0.89
21,-20,-3,1032,1.78
24,-21,-1,1031,1.79
39,-21,1,1030,0.89
79,-19,2,1028,4.02
99,-16,3,1027,8.04
118,-15,3,1027,12.06
140,-15,1,1026,15.19
159,-13,-1,1026,18.32
161,-12,-1,1027,20.11
167,-12,-3,1027,21
178,-12,-5,1026,0.89
192,-12,-6,1026,1.78
198,-12,-4,1026,0.89
207,-13,-6,1025,0.89
237,-13,-5,1025,1.78
247,-12,-6,1025,3.13
227,-12,-5,1025,7.15
176,-12,-3,1024,11.17
113,-8,-1,1024,19.22
46,-15,-1,1025,28.16
18,-15,-2,1026,35.31
13,-19,-3,1027,42.46
22,-22,-2,1028,54.53
15,-22,-1,1029,63.47
18,-23,-1,1028,74.65
18,-25,0,1028,86.72
12,-25,1,1027,97.9
11,-25,1,1027,107.73
11,-26,2,1026,118.91
12,-27,1,1026,130.09
9,-25,1,1026,139.03
9,-22,-3,1026,1.79
27,-22,-2,1026,0.89
31,-19,-4,1026,2.68
39,-18,-4,1027,4.47
49,-20,-4,1027,6.26
48,-18,-8,1027,9.39
50,-19,-6,1027,0.45
38,-19,-7,1027,0.89
36,-17,-9,1026,0.89
41,-18,-9,1026,0.89
80,-16,-10,1025,0.89
70,-18,-9,1025,0.89
74,-18,-11,1026,1.79
77,-18,-11,1026,0.89
87,-17,-8,1026,1.78
107,-18,-4,1027,3.13
54,-17,0,1026,0.89
36,-21,2,1026,1.78
34,-21,3,1024,2.67
19,-21,5,1022,5.81
26,-21,5,1021,11.62
27,-21,6,1021,13.41
27,-21,4,1021,5.81
29,-21,4,1021,9.83
41,-21,3,1021,4.02
47,-20,2,1021,4.92
115,-20,3,1021,8.94
265,-20,2,1021,12.96
236,-17,-1,1021,14.75
296,-16,-3,1021,0.89
159,-15,-5,1020,1.78
119,-15,-6,1020,2.67
115,-14,-7,1019,3.56
168,-15,-8,1019,4.45
177,-15,-8,1018,4.9
191,-15,-8,1018,5.79
185,-15,-9,1018,1.79
157,-15,-9,1018,3.58
114,-13,-6,1018,0.89
117,-14,-2,1018,2.68
112,-15,1,1018,4.47
107,-17,4,1017,0.89
96,-16,7,1017,1.78
99,-16,9,1016,4.02
82,-17,10,1015,5.81
58,-18,11,1014,8.94
40,-18,10,1014,3.13
45,-18,9,1014,3.13
44,-19,7,1014,6.26
49,-18,7,1014,10.28
65,-16,1,1015,0.89
101,-14,-1,1015,1.78
146,-13,-2,1015,2.67
165,-13,-3,1015,3.56
205,-12,-4,1015,4.45
191,-14,-1,1015,5.34
204,-14,-3,1015,0.89
190,-12,-5,1014,1.78
174,-12,-6,1014,3.57
144,-12,-6,1014,5.36
120,-12,-7,1014,0.89
122,-13,-8,1014,1.79
152,-11,-6,1014,0.89
158,-12,0,1015,1.79
178,-12,3,1014,1.79
184,-11,5,1014,3.58
184,-10,7,1013,5.37
185,-9,8,1012,8.5
175,-9,9,1011,11.63
165,-8,9,1010,14.76
150,-8,9,1011,0.89
163,-8,8,1010,1.78
172,-8,7,1010,3.13
184,-8,5,1011,4.92
178,-9,2,1011,1.79
211,-7,-1,1011,0.89
213,-8,-2,1012,0.45
282,-8,-2,1011,1.34
261,-7,-2,1011,2.23
215,-6,-1,1011,2.68
233,-6,-2,1011,3.57
235,-6,-2,1011,0.89
214,-7,-2,1011,2.68
205,-8,-3,1011,4.47
206,-8,-5,1011,7.6
220,-7,-3,1012,9.39
191,-6,-1,1013,12.52
189,-6,3,1014,17.44
109,-8,6,1014,22.36
65,-8,10,1014,25.49
35,-13,12,1014,31.3
35,-15,13,1013,36.22
27,-15,14,1012,42.03
36,-15,14,1012,47.84
30,-15,14,1012,51.86
23,-15,12,1013,3.13
20,-15,9,1014,0.89
30,-13,4,1015,1.78
69,-13,4,1016,2.67
99,-12,4,1017,1.79
117,-3,2,1018,7.6
154,-6,1,1019,11.62
154,-6,-1,1020,0.89
136,-5,0,1021,1.34
143,-6,-2,1021,1.79
132,-7,-1,1021,4.92
100,-8,-3,1021,6.71
89,-8,-3,1021,8.5
90,-7,-3,1021,10.29
90,-8,-4,1021,12.08
99,-7,-2,1022,15.21
92,-7,-1,1022,19.23
80,-8,0,1022,23.25
56,-9,2,1022,26.38
60,-10,3,1020,31.3
72,-10,3,1019,34.43
76,-10,4,1018,38.45
79,-10,5,1017,42.47
84,-10,4,1016,45.6
92,-9,3,1015,48.73
100,-8,2,1015,49.62
95,-7,0,1015,51.41
81,-7,-1,1014,0.89
95,-7,0,1014,3.13
87,-6,-1,1014,4.92
86,-7,-2,1014,0.89
90,-7,-4,1013,0.89
111,-6,-4,1013,0.89
104,-7,-4,1012,0.89
129,-8,-5,1012,1.78
117,-7,-5,1011,2.23
105,-8,-6,1011,0.89
112,-7,-6,1010,1.79
130,-8,-6,1010,3.58
134,-6,-4,1010,0.89
136,-5,-1,1010,1.78
142,-6,0,1009,1.79
150,-7,2,1008,0.89
148,-7,4,1007,1.78
160,-7,5,1006,1.79
179,-7,6,1004,0.89
183,-6,7,1003,1.78
191,-6,7,1003,1.79
195,-6,7,1003,3.58
196,-6,5,1003,4.47
218,-7,3,1003,0.89
246,-6,2,1003,1.79
264,-6,0,1004,0.89
274,-5,0,1004,0.45
282,-6,-1,1004,1.34
283,-6,-1,1003,1.79
242,-6,0,1003,3.58
227,-5,-1,1003,0.89
223,-6,1,1003,1.78
227,-6,-1,1002,1.79
227,-5,-2,1003,3.58
237,-5,-2,1003,6.71
243,-5,-1,1003,9.84
262,-5,0,1004,12.97
296,-5,3,1004,16.99
301,-4,5,1004,21.01
302,-4,6,1004,25.03
311,-4,7,1004,29.05
307,-2,10,1003,33.97
312,-2,11,1002,37.1
298,-2,11,1002,0.89
292,-1,11,1003,1.78
299,0,10,1003,1.79
353,0,8,1005,4.92
368,2,6,1006,0.89
309,3,7,1007,1.79
284,3,6,1008,3.58
244,2,6,1009,6.71
218,3,5,1010,0.89
164,2,4,1010,1.78
153,1,3,1011,2.67
135,1,3,1012,3.12
134,1,3,1012,4.01
139,0,2,1012,0.89
148,0,1,1013,0.89
210,-1,0,1014,2.68
218,-3,-2,1014,4.47
253,-1,0,1016,1.79
266,1,2,1017,2.68
241,0,5,1017,6.7
235,0,7,1017,11.62
237,-1,7,1017,16.54
248,-2,8,1017,21.46
180,-2,8,1016,26.38
176,-1,6,1016,30.4
165,-1,6,1016,35.32
138,-1,6,1017,39.34
136,-2,6,1017,42.47
136,-2,5,1018,45.6
130,-2,5,1018,47.39
118,-6,4,1019,54.54
56,-7,3,1019,59.46
55,-6,2,1020,63.48
52,-7,1,1020,66.61
46,-7,0,1020,69.74
46,-6,0,1021,71.53
45,-6,0,1021,73.32
51,-5,0,1020,75.11
53,-5,0,1021,76.9
50,-5,0,1021,78.69
46,-5,0,1021,79.58
58,-6,0,1022,81.37
75,-6,1,1022,0.89
72,-6,2,1022,1.79
82,-6,3,1022,0.89
81,-6,4,1021,1.78
91,-6,5,1021,3.57
93,-6,5,1020,4.02
90,-6,5,1020,8.04
79,-7,4,1020,12.06
79,-7,3,1020,15.19
70,-7,3,1020,16.08
70,-7,3,1021,16.97
84,-8,2,1021,17.86
103,-10,2,1021,21.88
95,-11,1,1022,25.9
66,-12,0,1021,29.92
38,-11,-1,1021,33.05
35,-13,-1,1021,37.07
30,-13,-1,1021,40.2
29,-13,-1,1021,44.22
31,-12,-1,1020,47.35
29,-6,-3,1021,51.37
31,-5,-4,1021,53.16
34,-5,-4,1021,54.95
52,-5,-4,1021,0.89
65,-5,-3,1021,1.79
89,-4,-2,1021,0.89
138,-4,-2,1021,1.78
77,-4,-1,1020,2.67
88,-4,-1,1019,1.79
95,-4,0,1018,3.58
105,-5,0,1017,6.71
101,-5,0,1017,9.84
102,-5,0,1017,12.97
103,-5,0,1017,14.76
105,-5,0,1017,16.55
98,-5,0,1018,0.89
124,-5,0,1018,1.79
112,-5,0,1019,0.45
123,-5,-1,1020,0.89
126,-4,-1,1020,0.89
114,-4,-1,1019,0.45
115,-4,-1,1019,1.34
128,-4,-2,1019,0.89
138,-6,-3,1019,0.89
145,-5,-2,1020,1.79
139,-4,-2,1020,5.81
119,-5,-1,1020,9.83
114,-4,-1,1021,13.85
78,-7,2,1023,5.81
80,-11,3,1023,12.96
37,-15,3,1023,21.01
20,-16,4,1024,26.82
20,-18,4,1023,33.97
14,-18,4,1023,42.02
13,-14,3,1022,7.15
16,-8,1,1023,16.09
15,-6,0,1023,21.9
21,-3,-2,1024,26.82
72,-3,-2,1025,29.95
85,-3,-2,1026,33.08
108,-3,-2,1026,34.87
128,-3,-2,1026,0.89
161,-3,-3,1027,3.13
69,-4,-3,1026,7.15
59,-5,-4,1026,12.07
42,-5,-4,1025,15.2
35,-5,-4,1025,18.33
35,-5,-5,1025,20.12
29,-5,-4,1025,23.25
25,-5,-4,1026,25.04
23,-5,-4,1025,28.17
17,-5,-4,1026,29.96
25,-5,-3,1026,33.09
39,-5,-2,1025,36.22
44,-5,-1,1024,38.01
51,-6,-2,1023,39.8
61,-6,-1,1022,42.93
70,-5,-1,1021,46.06
70,-5,-1,1021,50.08
65,-5,-1,1020,53.21
75,-5,-1,1020,58.13
86,-5,-2,1020,63.05
91,-5,-2,1020,67.07
95,-5,-2,1020,70.2
89,-5,-2,1019,73.33
96,-5,-2,1019,77.35
99,-5,-2,1019,80.48
101,-5,-2,1019,82.27
101,-5,-2,1019,0.89
108,-5,-2,1019,0.89
108,-5,-3,1018,0.89
115,-6,-5,1018,1.78
111,-7,-6,1018,1.79
120,-7,-6,1019,0.89
125,-8,-6,1020,1.78
138,-6,-5,1021,1.79
164,-4,0,1022,4.92
169,-7,2,1023,12.07
82,-9,4,1022,20.12
63,-9,6,1022,28.17
37,-11,6,1022,36.22
37,-12,7,1021,44.27
36,-12,8,1021,52.32
30,-13,8,1021,60.37
27,-12,8,1021,65.29
28,-13,7,1022,69.31
34,-12,7,1023,72.44
44,-12,5,1024,0.89
116,-11,5,1024,1.79
139,-6,3,1024,3.13
129,-6,0,1025,0.89
109,-6,3,1024,1.79
97,-5,0,1025,0.89
92,-5,-2,1025,0.89
158,-7,-1,1025,4.02
178,-8,-1,1024,8.94
135,-8,-1,1024,12.96
111,-8,-1,1024,16.98
114,-9,-2,1025,0.89
121,-7,-1,1025,0.89
126,-8,0,1026,0.89
133,-7,1,1026,3.13
146,-7,2,1025,6.26
165,-5,3,1025,9.39
202,-5,4,1023,12.52
230,-5,5,1022,15.65
247,-6,5,1021,18.78
236,-6,6,1021,20.57
227,-6,5,1020,24.59
224,-6,4,1019,0.89
187,-5,3,1020,1.79
150,-5,3,1020,3.58
144,-5,2,1020,0.89
123,-4,1,1020,1.78
134,-6,2,1020,1.79
98,-5,2,1019,4.92
101,-5,1,1019,6.71
108,-5,1,1018,9.84
126,-5,1,1017,12.97
125,-4,0,1016,0.89
121,-3,0,1015,1.79
123,-4,-1,1015,1.79
126,-4,-1,1015,3.58
131,-3,0,1016,4.47
126,-4,1,1016,7.6
156,-4,3,1016,9.39
187,-4,3,1015,12.52
220,-4,4,1015,14.31
237,-4,6,1014,17.44
252,-4,7,1013,19.23
226,-4,7,1014,22.36
231,-3,5,1013,3.13
222,-2,3,1013,8.05
246,-2,3,1013,0.89
261,-2,3,1014,1.78
256,-2,3,1015,1.79
255,-2,3,1016,4.92
263,-2,2,1017,8.05
269,-2,2,1018,12.07
248,-2,1,1019,16.99
89,-10,3,1020,22.8
15,-13,2,1021,26.82
19,-17,1,1022,35.76
15,-16,0,1022,45.59
13,-16,-1,1024,53.64
16,-16,-2,1026,62.58
19,-18,-3,1027,71.52
19,-19,-2,1028,81.35
24,-23,-1,1027,95.21
24,-25,0,1027,105.04
17,-25,2,1029,110.85
11,-24,2,1029,116.66
17,-25,3,1028,123.81
14,-25,3,1028,130.96
16,-25,2,1028,4.92
16,-24,3,1028,1.79
18,-25,2,1029,3.13
22,-24,1,1029,6.26
30,-24,0,1030,9.39
27,-25,0,1030,12.52
29,-23,0,1031,17.44
20,-22,-1,1032,23.25
14,-22,-2,1033,29.06
19,-22,-2,1033,34.87
16,-21,-3,1034,40.68
12,-21,-3,1034,44.7
13,-22,-4,1035,49.62
15,-22,-4,1034,55.43
11,-23,-5,1034,61.24
19,-23,-5,1035,66.16
16,-23,-5,1035,71.97
27,-22,-5,1035,76.89
23,-22,-3,1036,80.91
29,-23,-2,1036,82.7
26,-22,-1,1035,1.79
39,-22,0,1034,1.79
52,-20,1,1033,3.13
65,-18,1,1032,4.92
91,-13,2,1031,4.02
103,-13,2,1031,1.79
99,-10,1,1031,3.13
99,-9,-1,1032,6.26
103,-9,-1,1032,9.39
96,-9,-1,1033,11.18
76,-9,-3,1034,12.07
69,-9,-4,1034,13.86
83,-9,-3,1035,18.78
62,-9,-3,1035,21.91
51,-9,-4,1035,25.04
53,-9,-5,1035,28.17
68,-10,-6,1035,31.3
71,-9,-5,1035,34.43
62,-10,-5,1035,37.56
58,-10,-6,1035,39.35
69,-11,-7,1036,0.45
74,-9,-5,1037,0.9
67,-10,-3,1037,1.79
57,-10,-2,1035,4.92
69,-10,-1,1036,8.05
83,-11,0,1036,11.18
92,-11,1,1035,1.79
100,-10,0,1034,3.58
108,-11,0,1034,3.13
132,-11,0,1033,6.26
132,-12,0,1034,8.05
134,-12,-1,1034,0.89
128,-11,-1,1035,1.79
124,-10,-1,1036,0.89
116,-10,-1,1036,1.78
114,-10,-1,1036,2.67
70,-11,-3,1037,3.56
76,-5,-4,1038,1.79
68,-5,-4,1038,3.58
74,-5,-4,1038,5.37
75,-5,-4,1038,7.16
63,-5,-4,1038,10.29
73,-5,-4,1038,12.08
61,-5,-4,1038,13.87
63,-5,-4,1038,15.66
65,-6,-5,1040,18.79
43,-7,-5,1040,22.81
29,-6,-4,1041,24.6
28,-6,-3,1041,26.39
26,-6,-2,1041,28.18
29,-6,-2,1040,0.45
32,-8,-2,1039,1.34
33,-7,-2,1039,2.23
43,-7,-2,1039,1.79
50,-7,-2,1039,4.92
56,-8,-3,1039,8.05
63,-8,-2,1040,12.97
47,-8,-3,1041,17.89
27,-10,-3,1041,25.04
20,-12,-4,1042,33.09
16,-13,-4,1042,40.24
5,-15,-5,1042,46.05
7,-16,-5,1042,53.2
8,-17,-6,1042,60.35
10,-18,-6,1041,67.5
13,-19,-7,1040,73.31
11,-19,-7,1040,80.46
13,-20,-8,1039,84.48
20,-18,-8,1039,88.5
18,-18,-6,1039,92.52
18,-19,-5,1039,98.33
14,-18,-4,1038,105.48
20,-17,-3,1037,112.63
19,-15,-2,1035,119.78
20,-16,-1,1034,127.83
20,-19,0,1032,136.77
23,-20,1,1031,145.71
21,-23,1,1031,154.65
14,-22,1,1030,164.48
16,-20,0,1030,170.29
16,-18,0,1030,175.21
26,-17,-2,1030,179.23
22,-18,-2,1030,0.89
27,-13,-5,1029,1.78
51,-16,-2,1029,1.79
46,-11,-5,1028,2.68
51,-13,-6,1027,1.79
48,-12,-6,1027,2.68
61,-13,-7,1026,3.57
58,-14,-8,1026,5.36
85,-14,-7,1025,7.15
84,-14,-9,1025,10.28
87,-13,-8,1025,0.89
111,-11,-4,1025,1.78
105,-13,-1,1025,2.67
70,-15,2,1024,3.13
53,-16,5,1023,6.26
48,-16,7,1021,3.13
44,-18,8,1020,3.13
33,-19,9,1018,7.15
37,-19,9,1017,10.28
40,-15,8,1016,14.3
34,-15,8,1016,17.43
32,-14,6,1016,21.45
33,-12,5,1016,24.58
51,-11,3,1017,27.71
62,-10,2,1017,29.5
68,-11,4,1017,32.63
89,-10,3,1016,35.76
101,-8,-1,1015,0.89
106,-8,-1,1014,0.89
144,-8,-4,1014,0.45
142,-8,-4,1014,1.79
140,-7,-3,1012,0.89
158,-8,-4,1013,1.79
135,-7,-4,1013,0.89
145,-7,-4,1012,1.78
161,-6,-1,1013,2.67
183,-9,1,1013,0.89
199,-10,3,1012,0.89
224,-10,5,1011,3.13
193,-10,6,1010,6.26
167,-10,7,1009,9.39
162,-9,8,1007,12.52
163,-9,8,1005,16.54
163,-8,9,1005,1.79
154,-9,8,1005,2.68
189,-6,6,1004,1.79
210,-6,5,1005,4.02
222,-6,4,1005,5.81
216,-6,3,1005,7.6
219,-6,4,1005,10.73
223,-6,2,1005,11.62
213,-6,5,1006,16.54
314,-9,10,1007,31.74
59,-10,8,1009,39.79
38,-10,6,1011,47.84
29,-13,5,1012,57.67
27,-13,4,1013,64.82
20,-13,3,1015,73.76
18,-14,3,1016,82.7
19,-15,4,1018,88.51
14,-16,5,1019,3.13
19,-18,6,1020,8.05
23,-20,7,1020,12.97
14,-20,8,1020,20.12
12,-18,9,1019,25.93
12,-19,9,1019,30.85
16,-18,9,1019,3.13
16,-19,8,1019,3.13
17,-18,8,1020,3.13
19,-19,7,1020,1.79
32,-17,4,1021,2.68
53,-13,2,1023,0.89
54,-8,0,1023,0.89
52,-12,2,1024,4.02
91,-5,1,1025,8.04
79,-5,0,1026,12.06
71,-6,0,1027,16.08
47,-7,-1,1026,19.21
40,-7,-1,1028,0.89
41,-7,0,1028,3.13
41,-8,0,1028,6.26
38,-10,0,1028,8.05
50,-10,-1,1028,0.89
69,-12,0,1029,1.79
82,-13,1,1029,5.81
79,-13,2,1029,9.83
76,-12,4,1029,12.96
78,-12,5,1028,16.98
71,-11,7,1027,21
73,-10,7,1025,25.02
68,-10,7,1024,29.04
58,-9,8,1024,33.96
61,-10,7,1023,37.98
58,-11,6,1024,42
75,-10,5,1024,47.81
78,-10,4,1024,51.83
64,-10,3,1025,56.75
53,-11,3,1025,60.77
41,-10,3,1025,0.89
37,-11,2,1025,3.13
44,-10,2,1025,4.92
65,-9,2,1024,6.71
68,-8,2,1023,0.89
75,-9,2,1023,0.89
80,-8,1,1023,0.45
80,-6,1,1023,3.13
105,-3,-1,1022,6.26
86,-2,-1,1022,9.39
93,-2,-1,1022,11.18
90,-2,-1,1021,14.31
73,-1,-1,1021,16.1
68,-1,0,1021,20.12
68,-1,0,1020,23.25
78,-1,0,1019,26.38
83,-1,0,1019,28.17
86,-1,0,1019,29.96
94,-1,0,1018,0.45
112,-1,0,1018,0.89
108,-2,-1,1018,1.79
116,-1,0,1019,4.92
105,-1,0,1019,8.94
112,-1,1,1019,12.07
87,-2,-1,1019,13.86
103,-1,0,1019,17.88
129,-1,0,1020,21.01
153,-2,2,1020,26.82
220,-3,1,1020,1.79
175,-8,2,1020,4.02
132,-10,2,1020,11.17
69,-13,1,1021,16.98
60,-12,0,1022,22.79
50,-13,1,1023,26.81
43,-13,1,1024,33.96
36,-11,1,1025,41.11
26,-12,2,1025,50.05
21,-12,2,1025,62.12
27,-11,2,1024,73.3
21,-10,3,1024,83.13
22,-11,3,1024,94.31
22,-11,4,1024,106.38
17,-11,4,1024,116.21
25,-11,3,1024,124.26
52,-12,3,1025,129.18
30,-11,1,1026,132.31
33,-13,2,1026,134.1
38,-11,-1,1026,135.89
44,-11,-1,1026,0.89
61,-10,-3,1026,0.89
63,-9,-3,1025,0.89
72,-9,-4,1025,1.78
67,-9,-4,1024,2.67
55,-9,-6,1023,0.89
50,-10,-7,1023,0.89
55,-10,-7,1023,1.78
71,-10,-7,1024,0.89
79,-9,-3,1024,1.79
72,-9,-1,1025,3.58
73,-12,1,1024,6.71
73,-15,2,1024,8.5
53,-13,4,1023,1.79
56,-13,5,1022,3.58
60,-14,6,1022,5.37
64,-13,6,1021,1.79
53,-14,7,1021,3.58
45,-12,7,1021,6.71
54,-11,4,1021,8.5
62,-10,3,1022,11.63
63,-7,2,1023,14.76
67,-9,2,1023,1.79
85,-11,4,1024,3.13
89,-11,4,1024,3.13
76,-9,3,1025,3.13
41,-7,2,1026,1.79
83,-7,1,1026,1.79
85,-11,2,1025,6.71
41,-11,2,1026,9.84
18,-12,2,1026,13.86
27,-13,1,1027,19.67
33,-15,1,1027,26.82
34,-15,1,1028,33.97
28,-16,2,1029,39.78
27,-15,3,1029,44.7
23,-15,5,1028,49.62
22,-14,5,1027,54.54
26,-17,6,1027,58.56
20,-17,6,1026,3.13
21,-17,7,1025,3.13
24,-18,7,1025,1.79
23,-17,7,1025,2.68
28,-14,5,1025,0.89
39,-12,3,1025,0.89
51,-12,2,1026,0.89
67,-11,1,1026,0.45
66,-7,-1,1026,0.89
76,-6,-1,1027,4.92
71,-5,-1,1027,9.84
89,-5,-2,1027,13.86
96,-5,-2,1026,17.88
91,-5,-2,1026,19.67
86,-5,-2,1025,0.89
83,-4,-2,1025,1.78
80,-4,-1,1025,2.67
90,-4,-1,1024,3.56
110,-4,-1,1024,1.79
135,-4,-1,1024,3.58
144,-3,0,1023,5.37
166,-3,1,1022,0.89
179,-3,2,1021,1.79
201,-3,3,1020,3.58
227,-2,4,1018,0.89
219,-2,3,1016,3.13
208,-2,2,1015,3.13
202,-3,2,1015,4.02
205,-2,2,1014,5.81
206,-2,2,1014,7.6
209,-3,2,1014,0.89
226,-2,2,1013,0.89
222,-2,2,1012,1.78
239,-2,2,1011,0.89
241,-1,2,1011,1.78
249,-1,3,1009,2.67
248,0,3,1008,3.56
247,2,3,1007,1.79
228,2,3,1006,0.89
225,2,3,1005,0.89
222,2,3,1005,1.78
221,2,2,1004,3.57
214,2,3,1004,5.36
217,2,3,1004,8.49
231,2,3,1003,10.28
249,3,4,1002,0.89
245,3,5,1002,1.79
250,3,5,1001,0.89
232,2,7,1001,1.78
243,2,7,1000,1.79
239,2,7,1001,0.89
234,2,7,1001,1.78
240,2,7,1001,2.67
224,2,6,1001,1.79
206,2,6,1002,5.81
217,2,5,1002,8.94
180,2,4,1002,0.89
180,2,4,1002,1.79
183,3,4,1002,0.89
180,3,5,1003,1.79
216,3,4,1001,1.79
215,3,4,1001,1.79
700,2,6,1000,4.92
NA,2,5,999,1.79
NA,-6,9,1001,12.07
473,-2,7,1002,23.25
201,-5,7,1003,35.32
274,-5,7,1004,46.5
381,-5,7,1006,58.57
343,-7,8,1008,69.75
156,-10,8,1010,84.95
64,-14,7,1012,98.81
51,-19,10,1012,114.01
47,-18,10,1012,129.21
37,-17,10,1013,140.39
26,-15,9,1014,149.33
22,-13,8,1015,158.27
19,-12,7,1016,163.19
23,-12,7,1016,166.32
21,-10,7,1017,171.24
27,-7,6,1017,177.05
41,-5,5,1017,181.97
46,-6,3,1017,185.1
55,-5,3,1017,0.89
46,-5,2,1018,1.78
60,-6,2,1017,1.79
47,-6,0,1016,3.58
50,-5,1,1016,5.37
51,-5,1,1017,0.89
41,-5,0,1017,1.78
48,-5,4,1017,1.79
50,-8,7,1017,4.92
55,-10,10,1016,8.94
56,-12,11,1016,12.96
52,-14,12,1013,18.77
49,-14,13,1012,3.13
53,-14,14,1011,4.92
73,-13,14,1010,10.73
82,-12,14,1010,13.86
90,-12,14,1009,17.88
106,-11,13,1009,21.9
113,-5,10,1010,25.92
121,-5,9,1010,30.84
116,-5,8,1011,34.86
111,-5,7,1012,37.99
83,-5,7,1012,3.13
85,-5,6,1012,1.79
87,-3,5,1011,3.13
90,-3,6,1011,0.89
90,-3,5,1011,0.89
100,-4,5,1010,1.78
95,-4,4,1010,0.89
96,-3,3,1010,1.79
102,-2,4,1011,2.68
112,-2,5,1012,0.89
315,-2,6,1012,3.13
784,-8,11,1013,11.18
